against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
0.5,1.0,1.0,2.0,1.0513117283950617,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76,5120,70,515,30.0,Ogre Darner,86,1000000,1.9,86,Megayanmaメガヤンマ,Yanmega,50.0,116,56,95,4,3,51.5,4,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,8960,35,525,45.0,Verdant,130,1000000,1.0,65,Leafiaリーフィア,Leafeon,88.1,60,65,95,1,0,25.5,4,0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.1957390146471372,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60,8960,35,525,45.0,Fresh Snow,110,1000000,0.8,65,Glaciaグレイシア,Glaceon,88.1,130,95,65,14,0,25.9,4,0
0.5,1.0,0.9797101449275363,1.0753968253968254,1.0513117283950617,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95,5120,70,510,30.0,Fang Scorp,125,1059860,2.0,75,Glionグライオン,Gliscor,50.0,45,75,95,8,3,42.5,4,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130,5120,70,530,50.0,Twin Tusk,80,1250000,2.5,110,Mammooマンムー,Mamoswine,50.0,70,60,80,14,7,291.0,4,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,535,30.0,Virtual,70,1000000,0.9,85,Porygon-zポリゴンＺ,Porygon-Z,55.155761024181935,135,75,90,5,0,34.0,4,0
0.9975795297372061,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165,5120,35,618,45.0,Blade,95,1250000,1.6,68,Erureidoエルレイド,Gallade,100.0,65,115,110,11,10,52.0,4,0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55,5120,70,525,60.0,Compass,145,1000000,1.4,60,Dainoseダイノーズ,Probopass,50.0,75,150,40,12,12,340.0,4,0
0.5,2.0,0.9797101449275363,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100,6400,35,525,45.0,Gripper,135,800000,2.2,45,Yonoirヨノワール,Dusknoir,50.0,65,135,45,13,0,106.6,4,0
0.5,2.0,1.0,1.0,1.0513117283950617,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80,5120,70,480,75.0,Snow Land,70,1000000,1.3,70,Yukimenokoユキメノコ,Froslass,0.0,80,70,110,14,17,26.6,4,0
0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,5120,70,520,45.0,Plasma,107,1000000,0.3,50,Rotomロトム,Rotom,55.155761024181935,105,107,86,7,17,0.3,4,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,20480,140,580,3.0,Knowledge,130,1250000,0.3,75,Yuxieユクシー,Uxie,55.155761024181935,75,130,95,11,0,0.3,4,1
2.0,2.0,1.0,1.0,1.0513117283950617,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,20480,140,580,3.0,Emotion,105,1250000,0.3,80,Emritエムリット,Mesprit,55.155761024181935,105,105,80,11,0,0.3,4,1
2.0,1.0568350668647846,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,20480,140,580,3.0,Willpower,70,1250000,0.3,75,Agnomeアグノム,Azelf,55.155761024181935,125,70,115,11,0,0.3,4,1
0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,30720,0,680,3.0,Temporal,120,1250000,5.4,100,Dialgaディアルガ,Dialga,55.155761024181935,150,100,90,17,16,683.0,4,1
1.0,1.0,2.0,1.0,1.0513117283950617,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,30720,0,680,3.0,Spatial,100,1250000,4.2,90,Palkiaパルキア,Palkia,55.155761024181935,150,120,100,3,16,336.0,4,1
0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,2560,100,600,3.0,Lava Dome,106,1250000,1.7,91,Heatranヒードラン,Heatran,50.0,130,106,77,2,12,430.0,4,1
0.9975795297372061,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30720,0,670,3.0,Colossal,110,1250000,3.7,110,Regigigasレジギガス,Regigigas,55.155761024181935,80,110,100,5,0,420.0,4,1
0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,30720,0,680,3.0,Renegade,100,1250000,4.5,150,Giratina (another Forme)ギラティナ,Giratina,55.155761024181935,120,100,90,13,16,750.0,4,1
0.9975795297372061,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,30720,100,600,3.0,Lunar,120,1250000,1.5,120,Cresseliaクレセリア,Cresselia,0.0,75,130,85,11,0,85.6,4,1
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.1957390146471372,0.9820239680426098,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,10240,70,480,30.0,Sea Drifter,80,1250000,0.4,80,Phioneフィオネ,Phione,55.155761024181935,80,80,80,3,0,3.1,4,0
1.0,1.0568350668647846,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,2560,70,600,3.0,Seafaring,100,1250000,0.3,100,Manaphyマナフィ,Manaphy,55.155761024181935,100,100,100,3,0,1.4,4,1
2.0,0.5,0.9797101449275363,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,30720,0,600,3.0,Pitch-Black,90,1250000,1.5,70,Darkraiダークライ,Darkrai,55.155761024181935,135,90,125,16,0,50.5,4,1
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,30720,100,600,45.0,Gratitude,75,1059860,0.2,100,Shaymin (sky Forme)シェイミ,Shaymin,55.155761024181935,120,75,127,1,9,2.1,4,1
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,30720,0,720,3.0,Alpha,120,1250000,3.2,120,Arceusアルセウス,Arceus,55.155761024181935,120,120,120,5,0,320.0,4,1
1.0,2.0,1.0,1.0,1.0513117283950617,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,30720,100,600,3.0,Victory,100,1250000,0.4,100,Victiniビクティニ,Victini,55.155761024181935,100,100,100,11,13,4.0,5,1
2.0,1.0,0.9797101449275363,1.0753968253968254,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,308,45.0,Grass Snake,55,1059860,0.6,45,Tsutarjaツタージャ,Snivy,88.1,45,55,63,1,0,8.1,5,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,413,45.0,Grass Snake,75,1059860,0.8,60,Janovyジャノビー,Servine,88.1,60,75,83,1,0,16.0,5,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,5120,70,528,45.0,Regal,95,1059860,3.3,75,Jalordaジャローダ,Serperior,88.1,75,95,113,1,0,63.0,5,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,5120,70,308,45.0,Fire Pig,45,1059860,0.5,65,Pokabuポカブ,Tepig,88.1,45,45,45,2,0,9.9,5,0
0.25,1.0568350668647846,1.0,1.0,1.0513117283950617,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,5120,70,418,45.0,Fire Pig,55,1059860,1.0,90,Chaobooチャオブー,Pignite,88.1,70,55,55,2,10,55.5,5,0
0.25,0.5,1.0,1.0753968253968254,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,5120,70,528,45.0,Mega Fire Pig,65,1059860,1.6,110,Enbuohエンブオー,Emboar,88.1,100,65,65,2,10,150.0,5,0
1.0,1.0,1.0,2.0,1.0,1.0,1.1474700399467377,1.0,0.9820239680426098,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,5120,70,308,45.0,Sea Otter,45,1059860,0.5,55,Mijumaruミジュマル,Oshawott,88.1,63,45,45,3,0,5.9,5,0
1.0,1.0,1.0,2.0,1.0513117283950617,1.0,0.5,1.1957390146471372,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,5120,70,413,45.0,Discipline,60,1059860,0.8,75,Futachimaruフタチマル,Dewott,88.1,83,60,60,3,0,24.5,5,0
1.0,1.0,1.0,1.0753968253968254,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,5120,70,528,45.0,Formidable,85,1059860,1.5,95,Daikenkiダイケンキ,Samurott,88.1,108,70,70,3,0,94.6,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,3840,70,255,255.0,Scout,39,1000000,0.5,45,Minezumiミネズミ,Patrat,50.0,35,39,42,5,0,11.6,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,70,420,255.0,Lookout,69,1000000,1.1,60,Miruhogミルホッグ,Watchog,50.0,60,69,77,5,0,27.0,5,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,1.1474700399467377,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,275,255.0,Puppy,45,1059860,0.4,45,Yorterrieヨーテリー,Lillipup,50.0,25,45,55,5,0,4.1,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9820239680426098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,370,120.0,Loyal Dog,65,1059860,0.9,65,Herderrieハーデリア,Herdier,50.0,35,65,60,5,0,14.7,5,0
1.0,1.0,0.9797101449275363,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,500,45.0,Big-Hearted,90,1059860,1.2,85,Moolandムーランド,Stoutland,50.0,45,90,80,5,0,61.0,5,0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,5120,70,281,255.0,Devious,37,1000000,0.4,41,Choronekoチョロネコ,Purrloin,50.0,50,37,66,16,0,10.1,5,0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,5120,70,446,90.0,Cruel,50,1000000,1.1,64,Lepardasレパルダス,Liepard,50.0,88,50,106,16,0,37.5,5,0
2.0,1.0568350668647846,1.0,1.0753968253968254,1.0513117283950617,1.0,2.0,1.1957390146471372,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,5120,70,316,190.0,Grass Monkey,48,1000000,0.6,50,Yanappuヤナップ,Pansage,88.1,53,48,64,1,0,10.5,5,0
2.0,1.0,1.0,1.0753968253968254,1.0,1.0,2.0,2.0,0.9820239680426098,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,5120,70,498,75.0,Thorn Monkey,63,1000000,1.1,75,Yanakkieヤナッキー,Simisage,88.1,98,63,101,1,0,30.5,5,0
0.9975795297372061,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,5120,70,316,190.0,High Temp,48,1000000,0.6,50,Baoppuバオップ,Pansear,88.1,53,48,64,2,0,11.0,5,0
0.5,1.0,1.0,1.0753968253968254,1.0513117283950617,1.0,0.5,1.1957390146471372,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,5120,70,498,75.0,Ember,63,1000000,1.0,75,Baokkieバオッキー,Simisear,88.1,98,63,101,2,0,28.0,5,0
1.0,1.0,1.0,2.0,1.0,1.0,1.1474700399467377,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,5120,70,316,190.0,Spray,48,1000000,0.6,50,Hiyappuヒヤップ,Panpour,88.1,53,48,64,3,0,13.5,5,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,5120,70,498,75.0,Geyser,63,1000000,1.0,75,Hiyakkieヒヤッキー,Simipour,88.1,98,63,101,3,0,29.0,5,0
2.0,1.0568350668647846,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,2560,70,292,190.0,Dream Eater,45,800000,0.6,76,Munnaムンナ,Munna,50.0,67,55,24,11,0,23.3,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,2560,70,487,75.0,Drowsing,85,800000,1.1,116,Musharnaムシャーナ,Musharna,50.0,107,95,29,11,0,60.5,5,0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,264,255.0,Tiny Pigeon,50,1059860,0.3,50,Mamepatoマメパト,Pidove,50.0,36,30,43,5,3,2.1,5,0
0.5,1.0568350668647846,1.0,2.0,1.0,1.0,1.0,1.1957390146471372,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,3840,70,358,120.0,Wild Pigeon,62,1059860,0.6,62,Hatobohハトーボー,Tranquill,50.0,50,42,65,5,3,15.0,5,0
0.5,1.0568350668647846,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,115,3840,70,488,45.0,Proud,80,1059860,1.2,80,Kenhallowケンホロウ,Unfezant,50.0,65,55,93,5,3,29.0,5,0
0.9975795297372061,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,60,5120,70,295,190.0,Electrified,32,1000000,0.8,45,Shimamaシママ,Blitzle,50.0,50,32,76,7,0,29.8,5,0
0.9975795297372061,1.0568350668647846,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,5120,70,497,75.0,Thunderbolt,63,1000000,1.6,75,Zebraikaゼブライカ,Zebstrika,50.0,80,63,116,7,0,79.5,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.1474700399467377,0.5,0.9820239680426098,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,75,3840,70,280,255.0,Mantle,85,1059860,0.4,55,Dangoroダンゴロ,Roggenrola,50.0,25,25,15,12,0,18.0,5,0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,105,3840,70,390,120.0,Ore,105,1059860,0.9,70,Gantleガントル,Boldore,50.0,50,40,20,12,0,102.0,5,0
1.0,1.0,1.0,1.0753968253968254,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,135,3840,70,515,45.0,Compressed,130,1059860,1.7,85,Gigaiathギガイアス,Gigalith,50.0,60,80,25,12,0,260.0,5,0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,45,3840,70,323,190.0,Bat,43,1000000,0.4,65,Koromoriコロモリ,Woobat,50.0,55,43,72,11,3,2.1,5,0
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,57,3840,70,425,45.0,Courting,55,1000000,0.9,67,Kokoromoriココロモリ,Swoobat,50.0,77,55,114,11,3,10.5,5,0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,85,5120,70,328,120.0,Mole,40,1000000,0.3,60,Mogurewモグリュー,Drilbur,50.0,30,45,68,8,0,8.5,5,0
0.9975795297372061,1.0568350668647846,0.5,0.0,0.5,2.0,1.1474700399467377,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,135,5120,70,508,60.0,Subterrene,60,1000000,0.7,110,Doryuzuドリュウズ,Excadrill,50.0,50,65,88,8,12,40.4,5,0
1.0,1.0,0.9797101449275363,1.0753968253968254,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,5120,70,545,255.0,Hearing,126,800000,1.1,103,Tabunneタブンネ,Audino,50.0,80,126,50,5,0,31.0,5,0
0.5,1.0568350668647846,1.0,1.0,2.0,1.0,1.1474700399467377,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,80,5120,70,305,180.0,Muscular,55,1059860,0.6,75,Dokkorerドッコラー,Timburr,75.4,25,35,35,10,0,12.5,5,0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,105,5120,70,405,90.0,Muscular,85,1059860,1.2,85,Dotekkotsuドテッコツ,Gurdurr,75.4,40,50,40,10,0,40.0,5,0
0.5,0.5,1.0,1.0,2.0,1.0662450066577895,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,140,5120,70,505,45.0,Muscular,95,1059860,1.4,105,Roubushinローブシン,Conkeldurr,75.4,55,65,45,10,0,87.0,5,0
0.9975795297372061,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,50,5120,70,294,255.0,Tadpole,40,1059860,0.5,50,Otamaroオタマロ,Tympole,50.0,50,40,64,3,0,4.5,5,0
1.0,1.0,1.0,0.0,1.0,1.0662450066577895,0.5,1.0,0.9820239680426098,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,65,5120,70,384,120.0,Vibration,55,1059860,0.8,75,Gamagaruガマガル,Palpitoad,50.0,65,55,69,3,7,17.0,5,0
1.0,1.0,0.9797101449275363,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,95,5120,70,509,45.0,Vibration,75,1059860,1.5,105,Gamagerogeガマゲロゲ,Seismitoad,50.0,85,75,74,3,7,62.0,5,0
0.5,0.5,1.0,1.0,1.0513117283950617,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,100,5120,70,465,45.0,Judo,85,1000000,1.3,120,Nagekiナゲキ,Throh,100.0,30,85,45,10,0,55.5,5,0
0.5,1.0568350668647846,0.9797101449275363,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,5120,70,465,45.0,Karate,75,1000000,1.4,75,Dagekiダゲキ,Sawk,100.0,30,75,85,10,0,51.0,5,0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,0.9820239680426098,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,53,3840,70,310,255.0,Sewing,70,1059860,0.3,45,Kurumiruクルミル,Sewaddle,50.0,40,60,42,4,9,2.5,5,0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,63,3840,70,380,120.0,Leaf-Wrapped,90,1059860,0.5,55,Kurumayuクルマユ,Swadloon,50.0,50,80,42,4,9,7.3,5,0
2.0,1.0568350668647846,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,103,3840,70,500,45.0,Nurturing,80,1059860,1.2,75,Hahakomoriハハコモリ,Leavanny,50.0,70,80,92,4,9,20.5,5,0
0.9975795297372061,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,45,3840,70,260,255.0,Centipede,59,1059860,0.4,30,Fushideフシデ,Venipede,50.0,30,39,57,4,1,5.3,5,0
0.5,1.0,1.0,1.0,1.0513117283950617,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,55,3840,70,360,120.0,Curlipede,99,1059860,1.2,40,Wheegaホイーガ,Whirlipede,50.0,40,79,47,4,1,58.5,5,0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,100,5120,70,485,45.0,Megapede,89,1059860,2.5,60,Pendrorペンドラー,Scolipede,50.0,55,69,112,4,1,200.5,5,0
1.0,0.5,0.0,0.5,1.0,1.0662450066577895,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,27,5120,70,280,190.0,Cotton Puff,60,1000000,0.3,40,Monmenモンメン,Cottonee,50.0,37,50,66,1,8,0.6,5,0
1.0,0.5,0.9797101449275363,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,67,5120,70,480,75.0,Windveiled,85,1000000,0.7,60,Elfuunエルフーン,Whimsicott,50.0,77,75,116,1,8,6.6,5,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35,5120,70,280,190.0,Bulb,50,1000000,0.5,45,Churineチュリネ,Petilil,0.0,70,50,30,1,0,6.6,5,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,480,75.0,Flowering,75,1000000,1.1,70,Dredearドレディア,Lilligant,0.0,110,75,90,1,0,16.3,5,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,92,10240,70,460,25.0,Hostile,65,1000000,1.0,70,Bassraoバスラオ,Basculin,50.0,80,55,98,3,0,18.0,5,0
2.0,0.5,1.0,0.0,1.0513117283950617,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,72,5120,70,292,180.0,Desert Croc,35,1059860,0.7,50,Megurocoメグロコ,Sandile,50.0,35,35,65,8,4,15.2,5,0
2.0,0.5,1.0,0.0,1.0513117283950617,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,82,5120,70,351,90.0,Desert Croc,45,1059860,1.0,60,Waruvileワルビル,Krokorok,50.0,45,45,74,8,4,33.4,5,0
2.0,1.0568350668647846,1.0,0.0,2.0,2.0,1.0,1.1957390146471372,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,117,5120,70,519,45.0,Intimidation,80,1059860,1.5,95,Waruvialワルビアル,Krookodile,50.0,65,70,92,8,4,96.3,5,0
0.5,1.0568350668647846,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,90,5120,70,315,120.0,Zen Charm,45,1059860,0.6,70,Darumakkaダルマッカ,Darumaka,50.0,15,45,50,2,0,37.5,5,0
0.9975795297372061,1.0,1.0,1.0,0.5,1.0,1.1474700399467377,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,30,5120,70,540,60.0,Blazing,105,1059860,1.3,105,Hihidarumaヒヒダルマ,Darmanitan,50.0,140,105,55,2,13,92.9,5,0
2.0,1.0,0.9797101449275363,0.5,1.0,1.0662450066577895,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,86,5120,70,461,255.0,Cactus,67,1000000,1.0,75,Maracacchiマラカッチ,Maractus,50.0,106,67,60,1,0,28.0,5,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,65,5120,70,325,190.0,Rock Inn,85,1000000,0.3,50,Ishizumaiイシズマイ,Dwebble,50.0,35,35,55,4,14,14.5,5,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,105,5120,70,485,75.0,Stone Home,125,1000000,1.4,70,Iwapalaceイワパレス,Crustle,50.0,65,75,45,4,14,200.0,5,0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75,3840,35,348,180.0,Shedding,70,1000000,0.6,50,Zurugguズルッグ,Scraggy,50.0,35,70,48,16,10,11.8,5,0
1.0,0.25,0.9797101449275363,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90,3840,70,488,90.0,Hoodlum,115,1000000,1.1,65,Zuruzukinズルズキン,Scrafty,50.0,45,115,58,16,10,30.0,5,0
0.9975795297372061,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58,5120,70,490,45.0,Avianoid,80,1000000,1.4,72,Symbolerシンボラー,Sigilyph,50.0,103,80,97,11,3,14.0,5,0
